"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2004-10",99.31704,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2004-11",99.22697,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2004-12",99.1358,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-01",99.04587,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-02",98.96481,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-03",98.90604,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-04",98.88055,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-05",98.86629,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-06",98.82571,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-07",98.71223,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.50288,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-09",98.14777,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-10",97.61526,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-11",97.0831,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2005-12",96.81063,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-01",97.01081,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-02",97.46238,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-03",97.89637,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-04",98.13114,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-05",98.22507,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-06",98.274,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-07",98.34968,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-08",98.48304,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-09",98.71079,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-10",99.06424,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.46374,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2006-12",99.80134,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-01",99.97736,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-02",99.99891,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-03",99.84152,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-04",99.46542,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-05",99.01057,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-06",98.64609,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-07",98.49831,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-08",98.48852,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-09",98.51845,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-10",98.51783,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-11",98.45215,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2007-12",98.27584,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-01",97.95039,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-02",97.57324,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-03",97.277,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-04",97.18055,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-05",97.25913,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.50459,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-07",97.91064,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.29124,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.38647,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.99383,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.38498,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.92001,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.87806,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.14391,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.59859,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.20212,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.88744,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-06",99.62213,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-07",100.3885,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.1139,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-09",101.6817,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-10",101.9821,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-11",102.1216,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2009-12",102.2063,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.2862,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-02",102.3547,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-03",102.3648,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-04",102.2569,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-05",102.0452,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.7278,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.3008,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.8789,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.6196,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.6429,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7891,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8562,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.7157,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.5071,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4448,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.6936,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0979,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.4413,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.5511,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.4631,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.2114,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.8159,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.4331,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.2704,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.4871,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8756,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.1698,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-04",101.1819,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-05",101.033,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.8937,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.8869,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.9789,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-09",101.1183,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.2748,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.431,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.5795,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.7198,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.8634,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-03",102.0257,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-04",102.2143,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-05",102.3992,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-06",102.5347,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-07",102.586,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-08",102.6045,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-09",102.657,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-10",102.7877,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-11",102.946,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2013-12",103.0507,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-01",103.027,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-02",102.896,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-03",102.669,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-04",102.348,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-05",102.0235,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-06",101.8146,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.8123,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.9084,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.9666,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8958,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.7617,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6592,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-01",101.6487,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.661,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5804,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.3053,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9017,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.449,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.0155,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.68127,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.57391,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.80458,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1772,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4517,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4659,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3546,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3139,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4897,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7969,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.1174,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3673,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.5504,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.6726,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.724,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.7211,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6627,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.5392,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3993,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3043,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.3004,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.345,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3773,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.34,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2128,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9523,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5206,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.0483,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.7117,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.65075,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.7512,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.87308,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.9177,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.87319,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.72446,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.45225,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.13651,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.87316,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.73457,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.67743,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.6514,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.62617,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.58747,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.52303,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.42211,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.30062,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.18217,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.09954,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.09321,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.23221,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.55872,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.88727,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.94511,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.51058,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.82206,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.18896,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.85679,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.81658,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.0968,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.76316,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.59801,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.35744,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.85983,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1498,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2652,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.2158,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.1379,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-03",100.1824,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.432,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6966,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.6866,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1727,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-08",99.41935,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.77544,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.50531,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.50955,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.66805,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.90855,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.12101,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.17558,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-04",98.96867,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-05",98.62685,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.29515,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.06026,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.86361,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-09",97.60987,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-10",97.23732,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-11",96.84522,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2022-12",96.59106,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-01",96.60735,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-02",96.7804,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-03",96.97552,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-04",97.10537,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-05",97.17621,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.20672,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-07",97.20574,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-08",97.19041,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2023-09",97.1714,
